payment_id,transaction_id,invoice_id,payment_date,customer_id,amount,currency,payment_method,status_payment,settlement_id,settlement_date,settled_amount,fees,tax,status_settlement,customer_id_invoice,invoice_amount,paid_amount,status,issues,is_reconciled,reconciliation_status
PAY00716,TXN00716,INV00716,2026-07-31,CUST0138,95873.42,INR,NETBANKING,SUCCESS,SET00716,2026-08-02,95873.42,1438.1,258.86,SETTLED,CUST0138,95873.42,95873.42,PAID,NONE,True,MATCHED
PAY00717,TXN00717,INV00717,2026-07-27,CUST0108,70220.91,INR,NETBANKING,SUCCESS,SET00717,2026-07-29,70220.91,1053.31,189.6,SETTLED,CUST0108,70220.91,70220.91,PAID,NONE,True,MATCHED
PAY00718,TXN00718,INV00718,2026-07-12,CUST0231,57355.27,INR,CARD,SUCCESS,SET00718,2026-07-14,57355.27,860.33,154.86,SETTLED,CUST0231,57355.27,57355.27,PAID,NONE,True,MATCHED
PAY00719,TXN00719,INV00719,2026-08-05,CUST0121,43505.77,INR,WALLET,SUCCESS,SET00719,2026-08-06,43505.77,652.59,117.47,SETTLED,CUST0121,43505.77,43505.77,PAID,NONE,True,MATCHED
PAY00720,TXN00720,INV00720,2026-07-01,CUST0243,18072.42,INR,WALLET,SUCCESS,SET00720,2026-07-04,18072.42,271.09,48.8,SETTLED,CUST0243,18072.42,18072.42,PAID,NONE,True,MATCHED
PAY00721,TXN00721,INV00721,2026-08-16,CUST0274,31914.86,INR,WALLET,SUCCESS,SET00721,2026-08-19,31914.86,478.72,86.17,SETTLED,CUST0274,31914.86,31914.86,PAID,NONE,True,MATCHED
PAY00722,TXN00722,INV00722,2026-07-26,CUST0025,10347.99,INR,CARD,SUCCESS,SET00722,2026-07-28,10347.99,155.22,27.94,SETTLED,CUST0025,10347.99,10347.99,PAID,NONE,True,MATCHED
PAY00723,TXN00723,INV00723,2026-07-29,CUST0050,74587.03,INR,NETBANKING,SUCCESS,SET00723,2026-08-01,74587.03,1118.81,201.39,SETTLED,CUST0050,74587.03,74587.03,PAID,NONE,True,MATCHED
PAY00724,TXN00724,INV00724,2026-07-23,CUST0132,2473.62,INR,UPI,SUCCESS,SET00724,2026-07-26,2473.62,37.1,6.68,SETTLED,CUST0132,2473.62,2473.62,PAID,NONE,True,MATCHED
PAY00725,TXN00725,INV00725,2026-08-06,CUST0102,57801.5,INR,CARD,SUCCESS,SET00725,2026-08-09,57801.5,867.02,156.06,SETTLED,CUST0102,59582.24,57801.5,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00726,TXN00726,INV00726,2026-08-01,CUST0262,77587.06,INR,WALLET,SUCCESS,SET00726,2026-08-04,76942.67,1163.81,209.49,SETTLED,CUST0262,77587.06,77587.06,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00727,TXN00727,INV00727,2026-07-11,CUST0075,64237.77,INR,NETBANKING,SUCCESS,SET00727,2026-07-14,64237.77,963.57,173.44,SETTLED,CUST0075,64237.77,64237.77,PAID,NONE,True,MATCHED
PAY00728,TXN00728,INV00728,2026-07-05,CUST0208,8371.64,INR,NETBANKING,SUCCESS,SET00728,2026-07-08,8371.64,125.57,22.6,SETTLED,CUST0208,8371.64,8371.64,PAID,NONE,True,MATCHED
PAY00729,TXN00729,INV00729,2026-08-15,CUST0150,27113.5,INR,WALLET,SUCCESS,SET00729,2026-08-17,27113.5,406.7,73.21,SETTLED,CUST0150,27113.5,27113.5,PAID,NONE,True,MATCHED
PAY00730,TXN00730,INV00730,2026-07-29,CUST0267,41691.91,INR,CARD,SUCCESS,SET00730,2026-08-01,41146.12,625.38,112.57,SETTLED,CUST0267,41691.91,41691.91,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00731,TXN00731,INV00731,2026-08-17,CUST0129,70219.34,INR,UPI,SUCCESS,SET00731,2026-08-18,70219.34,1053.29,189.59,SETTLED,CUST0129,70219.34,70219.34,PAID,NONE,True,MATCHED
PAY00732,TXN00732,INV00732,2026-07-05,CUST0049,93710.97,INR,WALLET,SUCCESS,SET00732,2026-07-07,93710.97,1405.66,253.02,SETTLED,CUST0049,93710.97,93710.97,PAID,NONE,True,MATCHED
PAY00733,TXN00733,INV00733,2026-08-18,CUST0269,99603.37,INR,UPI,SUCCESS,SET00733,2026-08-19,99603.37,1494.05,268.93,SETTLED,CUST0269,99603.37,99603.37,PAID,NONE,True,MATCHED
PAY00734,TXN00734,INV00734,2026-07-20,CUST0200,23320.92,INR,NETBANKING,SUCCESS,SET00734,2026-07-21,23320.92,349.81,62.97,SETTLED,CUST0200,23320.92,23320.92,PAID,NONE,True,MATCHED
PAY00735,TXN00735,INV00735,2026-07-11,CUST0270,3342.84,INR,NETBANKING,SUCCESS,SET00735,2026-07-13,2355.17,50.14,9.03,SETTLED,CUST0270,3342.84,3342.84,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00736,TXN00736,INV00736,2026-07-18,CUST0277,55080.25,INR,CARD,SUCCESS,SET00736,2026-07-21,55080.25,826.2,148.72,SETTLED,CUST0277,58719.55,55080.25,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00737,TXN00737,INV00737,2026-08-10,CUST0234,75016.7,INR,WALLET,SUCCESS,SET00737,2026-08-13,75016.7,1125.25,202.54,SETTLED,CUST0234,75016.7,75016.7,PAID,NONE,True,MATCHED
PAY00738,TXN00738,INV00738,2026-07-23,CUST0159,48424.34,INR,CARD,SUCCESS,SET00738,2026-07-25,48424.34,726.37,130.75,SETTLED,CUST0159,48424.34,48424.34,PAID,NONE,True,MATCHED
PAY00739,TXN00739,INV00739,2026-07-27,CUST0188,26350.8,INR,NETBANKING,SUCCESS,SET00739,2026-07-28,26350.8,395.26,71.15,SETTLED,CUST0188,26350.8,26350.8,PAID,NONE,True,MATCHED
PAY00740,TXN00740,INV00740,2026-07-19,CUST0177,47185.2,INR,UPI,SUCCESS,SET00740,2026-07-21,47185.2,707.78,127.4,SETTLED,CUST0177,47185.2,47185.2,PAID,NONE,True,MATCHED
PAY00741,TXN00741,INV00741,2026-07-01,CUST0154,76703.99,INR,NETBANKING,SUCCESS,SET00741,2026-07-04,76703.99,1150.56,207.1,SETTLED,CUST0154,76703.99,76703.99,PAID,NONE,True,MATCHED
PAY00742,TXN00742,INV00742,2026-07-13,CUST0192,41467.72,INR,WALLET,SUCCESS,SET00742,2026-07-16,41467.72,622.02,111.96,SETTLED,CUST0192,41467.72,41467.72,PAID,NONE,True,MATCHED
PAY00743,TXN00743,INV00743,2026-07-25,CUST0200,22448.95,INR,UPI,SUCCESS,SET00743,2026-07-28,22448.95,336.73,60.61,SETTLED,CUST0200,22448.95,22448.95,PAID,NONE,True,MATCHED
PAY00744,TXN00744,INV00744,2026-07-19,CUST0140,65021.48,INR,NETBANKING,SUCCESS,SET00744,2026-07-20,65021.48,975.32,175.56,SETTLED,CUST0140,65021.48,65021.48,PAID,NONE,True,MATCHED
PAY00745,TXN00745,INV00745,2026-07-19,CUST0070,11480.46,INR,WALLET,SUCCESS,SET00745,2026-07-22,11480.46,172.21,31.0,SETTLED,CUST0070,11480.46,11480.46,PAID,NONE,True,MATCHED
PAY00746,TXN00746,INV00746,2026-07-13,CUST0252,32404.05,INR,CARD,SUCCESS,SET00746,2026-07-14,32404.05,486.06,87.49,SETTLED,CUST0252,32404.05,32404.05,PAID,NONE,True,MATCHED
PAY00747,TXN00747,INV00747,2026-07-07,CUST0096,28570.4,INR,CARD,SUCCESS,SET00747,2026-07-08,28570.4,428.56,77.14,SETTLED,CUST0096,28570.4,28570.4,PAID,NONE,True,MATCHED
PAY00748,TXN00748,INV00748,2026-07-06,CUST0120,15493.03,INR,WALLET,SUCCESS,SET00748,2026-07-08,15493.03,232.4,41.83,SETTLED,CUST0120,15493.03,15493.03,PAID,NONE,True,MATCHED
PAY00749,TXN00749,INV00749,2026-07-24,CUST0256,46636.6,INR,UPI,SUCCESS,SET00749,2026-07-25,46636.6,699.55,125.92,SETTLED,CUST0256,46636.6,46636.6,PAID,NONE,True,MATCHED
PAY00750,TXN00750,INV00750,2026-08-19,CUST0137,39545.97,INR,WALLET,SUCCESS,SET00750,2026-08-21,39545.97,593.19,106.77,SETTLED,CUST0137,39545.97,39545.97,PAID,NONE,True,MATCHED
PAY00751,TXN00751,INV00751,2026-07-08,CUST0007,97472.55,INR,CARD,SUCCESS,SET00751,2026-07-09,97472.55,1462.09,263.18,SETTLED,CUST0007,97472.55,97472.55,PAID,NONE,True,MATCHED
PAY00752,TXN00752,INV00752,2026-07-13,CUST0018,46353.05,INR,UPI,SUCCESS,SET00752,2026-07-15,46353.05,695.3,125.15,SETTLED,CUST0018,46353.05,46353.05,PAID,NONE,True,MATCHED
PAY00753,TXN00753,INV00753,2026-08-13,CUST0200,96140.78,INR,NETBANKING,SUCCESS,SET00753,2026-08-14,96140.78,1442.11,259.58,SETTLED,CUST0200,96140.78,96140.78,PAID,NONE,True,MATCHED
PAY00754,TXN00754,INV00754,2026-08-03,CUST0282,12653.08,INR,WALLET,SUCCESS,SET00754,2026-08-05,12653.08,189.8,34.16,SETTLED,CUST0282,12653.08,12653.08,PAID,NONE,True,MATCHED
PAY00755,TXN00755,INV00755,2026-08-12,CUST0027,22169.93,INR,UPI,SUCCESS,SET00755,2026-08-14,22169.93,332.55,59.86,SETTLED,CUST0027,22169.93,22169.93,PAID,NONE,True,MATCHED
PAY00756,TXN00756,INV00756,2026-07-11,CUST0008,79541.84,INR,UPI,SUCCESS,SET00756,2026-07-12,79541.84,1193.13,214.76,SETTLED,CUST0008,79541.84,79541.84,PAID,NONE,True,MATCHED
PAY00757,TXN00757,INV00757,2026-08-07,CUST0022,78455.79,INR,WALLET,SUCCESS,SET00757,2026-08-09,78455.79,1176.84,211.83,SETTLED,CUST0022,78455.79,78455.79,PAID,NONE,True,MATCHED
PAY00758,TXN00758,INV00758,2026-07-16,CUST0046,16191.0,INR,UPI,SUCCESS,SET00758,2026-07-19,16191.0,242.86,43.71,SETTLED,CUST0046,16191.0,16191.0,PAID,NONE,True,MATCHED
PAY00759,TXN00759,INV00759,2026-07-04,CUST0031,35874.01,INR,CARD,SUCCESS,SET00759,2026-07-05,35874.01,538.11,96.86,SETTLED,CUST0031,35874.01,35874.01,PAID,NONE,True,MATCHED
PAY00760,TXN00760,INV00760,2026-07-15,CUST0250,32015.59,INR,NETBANKING,SUCCESS,SET00760,2026-07-18,32015.59,480.23,86.44,SETTLED,CUST0250,32015.59,32015.59,PAID,NONE,True,MATCHED
PAY00761,TXN00761,INV00761,2026-07-02,CUST0099,69080.37,INR,NETBANKING,SUCCESS,SET00761,2026-07-03,69080.37,1036.21,186.52,SETTLED,CUST0099,69080.37,69080.37,PAID,NONE,True,MATCHED
PAY00762,TXN00762,INV00762,2026-08-15,CUST0249,44031.25,INR,NETBANKING,SUCCESS,SET00762,2026-08-16,44031.25,660.47,118.88,SETTLED,CUST0249,44031.25,44031.25,PAID,NONE,True,MATCHED
PAY00763,TXN00763,INV00763,2026-07-12,CUST0291,54590.24,INR,NETBANKING,SUCCESS,SET00763,2026-07-15,54590.24,818.85,147.39,SETTLED,CUST0291,54590.24,54590.24,PAID,NONE,True,MATCHED
PAY00764,TXN00764,INV00764,2026-07-11,CUST0284,7353.22,INR,CARD,SUCCESS,SET00764,2026-07-14,7353.22,110.3,19.85,SETTLED,CUST0284,7353.22,7353.22,PAID,NONE,True,MATCHED
PAY00765,TXN00765,INV00765,2026-07-30,CUST0188,571.62,INR,WALLET,SUCCESS,SET00765,2026-08-02,571.62,8.57,1.54,SETTLED,CUST0188,571.62,571.62,PAID,NONE,True,MATCHED
PAY00766,TXN00766,INV00766,2026-08-19,CUST0187,62209.63,INR,NETBANKING,SUCCESS,SET00766,2026-08-22,62209.63,933.14,167.97,SETTLED,CUST0187,62209.63,62209.63,PAID,NONE,True,MATCHED
PAY00767,TXN00767,INV00767,2026-07-13,CUST0199,52644.94,INR,WALLET,SUCCESS,SET00767,2026-07-16,52644.94,789.67,142.14,SETTLED,CUST0199,52644.94,52644.94,PAID,NONE,True,MATCHED
PAY00768,TXN00768,INV00768,2026-07-21,CUST0145,41275.55,INR,NETBANKING,SUCCESS,SET00768,2026-07-24,41275.55,619.13,111.44,SETTLED,CUST0145,41275.55,41275.55,PAID,NONE,True,MATCHED
PAY00769,TXN00769,INV00769,2026-07-03,CUST0035,83601.74,INR,CARD,SUCCESS,SET00769,2026-07-04,83601.74,1254.03,225.73,SETTLED,CUST0035,83601.74,83601.74,PAID,NONE,True,MATCHED
PAY00770,TXN00770,INV00770,2026-08-01,CUST0055,19565.86,INR,UPI,SUCCESS,SET00770,2026-08-04,19565.86,293.49,52.83,SETTLED,CUST0055,19565.86,19565.86,PAID,NONE,True,MATCHED
PAY00771,TXN00771,INV00771,2026-08-03,CUST0251,62585.06,INR,NETBANKING,SUCCESS,SET00771,2026-08-06,62585.06,938.78,168.98,SETTLED,CUST0251,62585.06,62585.06,PAID,NONE,True,MATCHED
PAY00772,TXN00772,INV00772,2026-07-01,CUST0037,93056.0,INR,CARD,SUCCESS,SET00772,2026-07-03,93056.0,1395.84,251.25,SETTLED,CUST0037,93056.0,93056.0,PAID,NONE,True,MATCHED
PAY00773,TXN00773,INV00773,2026-07-24,CUST0032,56022.98,INR,WALLET,SUCCESS,SET00773,2026-07-25,56022.98,840.34,151.26,SETTLED,CUST0032,56022.98,56022.98,PAID,NONE,True,MATCHED
PAY00774,TXN00774,INV00774,2026-08-03,CUST0137,4544.99,INR,UPI,SUCCESS,SET00774,2026-08-04,4544.99,68.17,12.27,SETTLED,CUST0137,4544.99,4544.99,PAID,NONE,True,MATCHED
PAY00775,TXN00775,INV00775,2026-07-07,CUST0266,10571.9,INR,CARD,SUCCESS,SET00775,2026-07-08,10571.9,158.58,28.54,SETTLED,CUST0266,10571.9,10571.9,PAID,NONE,True,MATCHED
PAY00776,TXN00776,INV00776,2026-08-12,CUST0270,25251.92,INR,CARD,SUCCESS,SET00776,2026-08-14,25251.92,378.78,68.18,SETTLED,CUST0270,25251.92,25251.92,PAID,NONE,True,MATCHED
PAY00777,TXN00777,INV00777,2026-08-19,CUST0055,64043.12,INR,NETBANKING,SUCCESS,SET00777,2026-08-22,64043.12,960.65,172.92,SETTLED,CUST0055,64043.12,64043.12,PAID,NONE,True,MATCHED
PAY00778,TXN00778,INV00778,2026-07-07,CUST0219,17097.53,INR,CARD,SUCCESS,SET00778,2026-07-09,17097.53,256.46,46.16,SETTLED,CUST0219,17097.53,17097.53,PAID,NONE,True,MATCHED
PAY00779,TXN00779,INV00779,2026-08-04,CUST0081,99844.14,INR,WALLET,SUCCESS,SET00779,2026-08-07,99844.14,1497.66,269.58,SETTLED,CUST0081,99844.14,99844.14,PAID,DUPLICATE_PAYMENT,False,EXCEPTION
PAY00779_DUP,TXN00779_DUP,INV00779,2026-08-04,CUST0081,99844.14,INR,WALLET,SUCCESS,,,,,,,CUST0081,99844.14,99844.14,PAID,MISSING_SETTLEMENT;DUPLICATE_PAYMENT,False,EXCEPTION
PAY00780,TXN00780,INV00780,2026-07-24,CUST0167,41528.16,INR,WALLET,SUCCESS,SET00780,2026-07-27,41528.16,622.92,112.13,SETTLED,CUST0167,41528.16,41528.16,PAID,NONE,True,MATCHED
PAY00781,TXN00781,INV00781,2026-08-06,CUST0124,54789.81,INR,WALLET,SUCCESS,SET00781,2026-08-08,54789.81,821.85,147.93,SETTLED,CUST0124,54789.81,54789.81,PAID,NONE,True,MATCHED
PAY00782,TXN00782,INV00782,2026-07-29,CUST0185,45026.23,INR,WALLET,SUCCESS,SET00782,2026-07-31,45026.23,675.39,121.57,SETTLED,CUST0185,45026.23,45026.23,PAID,NONE,True,MATCHED
PAY00783,TXN00783,INV00783,2026-08-03,CUST0009,13941.03,INR,NETBANKING,SUCCESS,SET00783,2026-08-04,13941.03,209.12,37.64,SETTLED,CUST0009,13941.03,13941.03,PAID,NONE,True,MATCHED
PAY00784,TXN00784,INV00784,2026-07-02,CUST0162,77266.55,INR,NETBANKING,SUCCESS,,,,,,,CUST0162,77266.55,77266.55,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00785,TXN00785,INV00785,2026-08-06,CUST0293,15894.12,INR,UPI,SUCCESS,SET00785,2026-08-07,15894.12,238.41,42.91,SETTLED,CUST0293,15894.12,15894.12,PAID,NONE,True,MATCHED
PAY00786,TXN00786,INV00786,2026-07-24,CUST0136,89017.72,INR,CARD,SUCCESS,SET00786,2026-07-25,89017.72,1335.27,240.35,SETTLED,CUST0136,89017.72,89017.72,PAID,NONE,True,MATCHED
PAY00787,TXN00787,INV00787,2026-07-26,CUST0293,57121.96,INR,CARD,SUCCESS,SET00787,2026-07-28,57121.96,856.83,154.23,SETTLED,CUST0293,57121.96,57121.96,PAID,NONE,True,MATCHED
PAY00788,TXN00788,INV00788,2026-07-12,CUST0248,49083.5,INR,UPI,SUCCESS,SET00788,2026-07-13,49083.5,736.25,132.53,SETTLED,CUST0248,49083.5,49083.5,PAID,NONE,True,MATCHED
PAY00789,TXN00789,INV00789,2026-07-25,CUST0296,8308.5,INR,UPI,SUCCESS,,,,,,,CUST0296,8308.5,8308.5,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00790,TXN00790,INV00790,2026-07-27,CUST0223,93059.49,INR,UPI,SUCCESS,SET00790,2026-07-30,91719.21,1395.89,251.26,SETTLED,CUST0223,93059.49,93059.49,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00791,TXN00791,INV00791,2026-08-10,CUST0006,77853.15,INR,WALLET,SUCCESS,SET00791,2026-08-11,77853.15,1167.8,210.2,SETTLED,CUST0006,77853.15,77853.15,PAID,NONE,True,MATCHED
PAY00792,TXN00792,INV00792,2026-08-04,CUST0164,56708.83,INR,NETBANKING,SUCCESS,SET00792,2026-08-05,56708.83,850.63,153.11,SETTLED,CUST0164,56708.83,56708.83,PAID,NONE,True,MATCHED
PAY00793,TXN00793,INV00793,2026-08-13,CUST0026,73292.07,INR,WALLET,SUCCESS,SET00793,2026-08-16,73292.07,1099.38,197.89,SETTLED,CUST0026,77179.85,73292.07,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00794,TXN00794,INV00794,2026-07-15,CUST0047,43477.6,INR,WALLET,SUCCESS,SET00794,2026-07-16,43477.6,652.16,117.39,SETTLED,CUST0047,43477.6,43477.6,PAID,NONE,True,MATCHED
PAY00795,TXN00795,INV00795,2026-08-06,CUST0244,74658.85,INR,WALLET,SUCCESS,SET00795,2026-08-09,74658.85,1119.88,201.58,SETTLED,CUST0244,74658.85,74658.85,PAID,NONE,True,MATCHED
PAY00796,TXN00796,INV00796,2026-08-19,CUST0223,69938.12,INR,CARD,SUCCESS,SET00796,2026-08-21,69938.12,1049.07,188.83,SETTLED,CUST0223,69938.12,69938.12,PAID,NONE,True,MATCHED
PAY00797,TXN00797,INV00797,2026-08-11,CUST0203,57347.4,INR,CARD,SUCCESS,SET00797,2026-08-13,57347.4,860.21,154.84,SETTLED,CUST0203,57347.4,57347.4,PAID,NONE,True,MATCHED
PAY00798,TXN00798,INV00798,2026-08-13,CUST0166,92451.74,INR,UPI,SUCCESS,SET00798,2026-08-15,92451.74,1386.78,249.62,SETTLED,CUST0166,92451.74,92451.74,PAID,NONE,True,MATCHED
PAY00799,TXN00799,INV00799,2026-07-23,CUST0188,19453.73,INR,NETBANKING,SUCCESS,SET00799,2026-07-25,19453.73,291.81,52.53,SETTLED,CUST0188,19453.73,19453.73,PAID,NONE,True,MATCHED
PAY00800,TXN00800,INV00800,2026-07-23,CUST0087,61813.99,INR,WALLET,SUCCESS,SET00800,2026-07-24,61813.99,927.21,166.9,SETTLED,CUST0087,61813.99,61813.99,PAID,NONE,True,MATCHED
PAY00801,TXN00801,INV00801,2026-07-13,CUST0120,68693.24,INR,CARD,SUCCESS,SET00801,2026-07-14,68693.24,1030.4,185.47,SETTLED,CUST0120,68693.24,68693.24,PAID,NONE,True,MATCHED
PAY00802,TXN00802,INV00802,2026-07-16,CUST0028,94919.62,INR,CARD,SUCCESS,SET00802,2026-07-17,94167.4,1423.79,256.28,SETTLED,CUST0028,94919.62,94919.62,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00803,TXN00803,INV00803,2026-07-20,CUST0057,45281.13,INR,UPI,SUCCESS,SET00803,2026-07-23,45281.13,679.22,122.26,SETTLED,CUST0057,45281.13,45281.13,PAID,NONE,True,MATCHED
PAY00804,TXN00804,INV00804,2026-07-14,CUST0109,54869.21,INR,NETBANKING,SUCCESS,SET00804,2026-07-17,54869.21,823.04,148.15,SETTLED,CUST0109,54869.21,54869.21,PAID,NONE,True,MATCHED
PAY00805,TXN00805,INV00805,2026-08-14,CUST0073,70026.15,INR,UPI,SUCCESS,SET00805,2026-08-17,70026.15,1050.39,189.07,SETTLED,CUST0073,70026.15,70026.15,PAID,NONE,True,MATCHED
PAY00806,TXN00806,INV00806,2026-07-17,CUST0023,17446.8,INR,NETBANKING,SUCCESS,SET00806,2026-07-20,17446.8,261.7,47.11,SETTLED,CUST0023,17446.8,17446.8,PAID,NONE,True,MATCHED
PAY00807,TXN00807,INV00807,2026-07-04,CUST0139,46763.6,INR,UPI,SUCCESS,SET00807,2026-07-06,46763.6,701.45,126.26,SETTLED,CUST0139,46763.6,46763.6,PAID,NONE,True,MATCHED
PAY00808,TXN00808,INV00808,2026-07-07,CUST0185,2398.29,INR,WALLET,SUCCESS,SET00808,2026-07-10,2398.29,35.97,6.47,SETTLED,CUST0185,2398.29,2398.29,PAID,NONE,True,MATCHED
PAY00809,TXN00809,INV00809,2026-07-21,CUST0051,48723.88,INR,UPI,SUCCESS,SET00809,2026-07-23,48723.88,730.86,131.55,SETTLED,CUST0051,48723.88,48723.88,PAID,NONE,True,MATCHED
PAY00810,TXN00810,INV00810,2026-08-15,CUST0288,2638.1,INR,CARD,SUCCESS,,,,,,,CUST0288,2638.1,2638.1,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00811,TXN00811,INV00811,2026-07-26,CUST0251,74566.88,INR,UPI,SUCCESS,SET00811,2026-07-28,74566.88,1118.5,201.33,SETTLED,CUST0251,74566.88,74566.88,PAID,NONE,True,MATCHED
PAY00812,TXN00812,INV00812,2026-07-16,CUST0155,99601.44,INR,NETBANKING,SUCCESS,SET00812,2026-07-18,99601.44,1494.02,268.92,SETTLED,CUST0155,99601.44,99601.44,PAID,NONE,True,MATCHED
PAY00813,TXN00813,INV00813,2026-07-02,CUST0199,94441.6,INR,NETBANKING,SUCCESS,SET00813,2026-07-04,94441.6,1416.62,254.99,SETTLED,CUST0199,94441.6,94441.6,PAID,NONE,True,MATCHED
PAY00814,TXN00814,INV00814,2026-07-06,CUST0071,73124.02,INR,CARD,SUCCESS,SET00814,2026-07-07,73124.02,1096.86,197.43,SETTLED,CUST0071,73124.02,73124.02,PAID,NONE,True,MATCHED
PAY00815,TXN00815,INV00815,2026-07-20,CUST0219,91018.67,INR,NETBANKING,SUCCESS,SET00815,2026-07-21,91018.67,1365.28,245.75,SETTLED,CUST0219,91018.67,91018.67,PAID,NONE,True,MATCHED
PAY00816,TXN00816,INV00816,2026-08-07,CUST0071,54364.71,INR,CARD,SUCCESS,SET00816,2026-08-10,52924.95,815.47,146.78,SETTLED,CUST0071,54364.71,54364.71,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00817,TXN00817,INV00817,2026-07-09,CUST0269,43291.4,INR,CARD,SUCCESS,SET00817,2026-07-10,43291.4,649.37,116.89,SETTLED,CUST0269,43291.4,43291.4,PAID,NONE,True,MATCHED
PAY00818,TXN00818,INV00818,2026-07-05,CUST0163,55955.36,INR,UPI,SUCCESS,SET00818,2026-07-08,55955.36,839.33,151.08,SETTLED,CUST0163,55955.36,55955.36,PAID,NONE,True,MATCHED
PAY00819,TXN00819,INV00819,2026-08-18,CUST0016,32209.4,INR,WALLET,SUCCESS,SET00819,2026-08-21,32209.4,483.14,86.97,SETTLED,CUST0016,34074.47,32209.4,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00820,TXN00820,INV00820,2026-07-10,CUST0141,78021.23,INR,UPI,SUCCESS,SET00820,2026-07-13,78021.23,1170.32,210.66,SETTLED,CUST0141,78021.23,78021.23,PAID,NONE,True,MATCHED
PAY00821,TXN00821,INV00821,2026-08-08,CUST0137,56920.79,INR,CARD,SUCCESS,SET00821,2026-08-11,56920.79,853.81,153.69,SETTLED,CUST0137,56920.79,56920.79,PAID,NONE,True,MATCHED
PAY00822,TXN00822,INV00822,2026-07-23,CUST0014,8407.81,INR,WALLET,SUCCESS,SET00822,2026-07-25,8407.81,126.12,22.7,SETTLED,CUST0014,8407.81,8407.81,PAID,NONE,True,MATCHED
PAY00823,TXN00823,INV00823,2026-07-12,CUST0192,85286.88,INR,WALLET,SUCCESS,SET00823,2026-07-13,85286.88,1279.3,230.27,SETTLED,CUST0192,85286.88,85286.88,PAID,NONE,True,MATCHED
PAY00824,TXN00824,INV00824,2026-07-03,CUST0116,41154.62,INR,UPI,SUCCESS,,,,,,,CUST0116,41154.62,41154.62,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00825,TXN00825,INV00825,2026-08-18,CUST0104,20853.93,INR,CARD,SUCCESS,,,,,,,CUST0104,20853.93,20853.93,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00826,TXN00826,INV00826,2026-08-14,CUST0251,32827.11,INR,WALLET,SUCCESS,SET00826,2026-08-16,31252.3,492.41,88.63,SETTLED,CUST0251,32827.11,32827.11,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00827,TXN00827,INV00827,2026-08-16,CUST0195,31633.3,INR,UPI,SUCCESS,SET00827,2026-08-18,31633.3,474.5,85.41,SETTLED,CUST0195,31633.3,31633.3,PAID,NONE,True,MATCHED
PAY00828,TXN00828,INV00828,2026-07-16,CUST0022,52110.91,INR,WALLET,SUCCESS,SET00828,2026-07-29,52110.91,781.66,140.7,SETTLED,CUST0022,52110.91,52110.91,PAID,DELAYED_SETTLEMENT,False,EXCEPTION
PAY00829,TXN00829,INV00829,2026-08-18,CUST0265,63249.53,INR,UPI,SUCCESS,SET00829,2026-08-20,63249.53,948.74,170.77,SETTLED,CUST0265,63249.53,63249.53,PAID,NONE,True,MATCHED
PAY00830,TXN00830,INV00830,2026-08-19,CUST0156,82848.29,INR,WALLET,SUCCESS,SET00830,2026-08-22,82848.29,1242.72,223.69,SETTLED,CUST0156,82848.29,82848.29,PAID,NONE,True,MATCHED
PAY00831,TXN00831,INV00831,2026-08-14,CUST0028,51938.48,INR,CARD,SUCCESS,SET00831,2026-08-16,51938.48,779.08,140.23,SETTLED,CUST0028,51938.48,51938.48,PAID,NONE,True,MATCHED
PAY00832,TXN00832,INV00832,2026-08-16,CUST0047,50315.45,INR,CARD,SUCCESS,SET00832,2026-08-19,50315.45,754.73,135.85,SETTLED,CUST0047,50315.45,50315.45,PAID,NONE,True,MATCHED
PAY00833,TXN00833,INV00833,2026-07-26,CUST0070,41649.15,INR,WALLET,SUCCESS,SET00833,2026-07-29,41649.15,624.74,112.45,SETTLED,CUST0070,41649.15,41649.15,PAID,NONE,True,MATCHED
PAY00834,TXN00834,INV00834,2026-07-30,CUST0104,9472.88,INR,NETBANKING,SUCCESS,SET00834,2026-07-31,9472.88,142.09,25.58,SETTLED,CUST0104,9472.88,9472.88,PAID,NONE,True,MATCHED
PAY00835,TXN00835,INV00835,2026-07-06,CUST0064,11859.41,INR,WALLET,SUCCESS,SET00835,2026-07-09,11859.41,177.89,32.02,SETTLED,CUST0064,11859.41,11859.41,PAID,NONE,True,MATCHED
